,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2017-08-11,152.76380920410156,967.989990234375,168.0800018310547,930.0900268554688,157.47999572753906,967.989990234375,168.0800018310547,930.0900268554688,158.57000732421875,970.3900146484375,168.82000732421875,933.3599853515625,156.07000732421875,951.3800048828125,166.85000610351562,921.219970703125,156.60000610351562,960.0,167.9499969482422,923.7100219726562,26257100,3468000,13791200,1616700
2017-08-14,155.0628204345703,983.2999877929688,170.75,938.9299926757812,159.85000610351562,983.2999877929688,170.75,938.9299926757812,160.2100067138672,985.5,171.0800018310547,941.0399780273438,158.75,976.1900024414062,169.2899932861328,934.489990234375,159.32000732421875,978.4099731445312,170.08999633789062,939.0700073242188,22122700,3172900,12954200,1150600
2017-08-15,156.7604217529297,982.739990234375,171.0,938.0800170898438,161.60000610351562,982.739990234375,171.0,938.0800170898438,162.1999969482422,991.739990234375,171.5,943.0700073242188,160.13999938964844,982.0,170.00999450683594,936.6400146484375,160.66000366210938,988.9000244140625,171.49000549316406,941.030029296875,29465500,2549300,8729200,1106500
2017-08-16,156.1298828125,978.1799926757812,170.0,944.27001953125,160.9499969482422,978.1799926757812,170.0,944.27001953125,162.50999450683594,986.4600219726562,171.3800048828125,949.9000244140625,160.14999389648438,973.219970703125,169.24000549316406,940.0399780273438,161.94000244140625,981.6500244140625,171.25,941.25,27671600,3132100,15779900,1345300
2017-08-17,153.13241577148438,960.5700073242188,166.91000366210938,927.6599731445312,157.86000061035156,960.5700073242188,166.91000366210938,927.6599731445312,160.7100067138672,977.8400268554688,169.86000061035156,943.8099975585938,157.83999633789062,960.3200073242188,166.85000610351562,927.6400146484375,160.52000427246094,977.8400268554688,169.33999633789062,942.9500122070312,27940600,3512400,17216000,1695700
2017-08-18,152.783203125,958.469970703125,167.41000366210938,926.1799926757812,157.5,958.469970703125,167.41000366210938,926.1799926757812,159.5,965.4299926757812,168.6699981689453,931.02001953125,156.72000122070312,954.6500244140625,166.2100067138672,923.4500122070312,157.86000061035156,961.4000244140625,166.83999633789062,926.97998046875,27428100,3284800,15093600,1337400
2017-08-21,152.50192260742188,953.2899780273438,167.77999877929688,920.8699951171875,157.2100067138672,953.2899780273438,167.77999877929688,920.8699951171875,157.88999938964844,961.2000122070312,168.0,928.25,155.11000061035156,945.4600219726562,165.82000732421875,918.5999755859375,157.5,957.5700073242188,167.16000366210938,925.77001953125,26368500,3164500,11907500,1301200
2017-08-22,154.99490356445312,966.9000244140625,169.63999938964844,940.4000244140625,159.77999877929688,966.9000244140625,169.63999938964844,940.4000244140625,160.0,967.9299926757812,169.8699951171875,941.9600219726562,158.02000427246094,955.5,167.14999389648438,926.1699829101562,158.22999572753906,955.52001953125,168.27999877929688,926.9600219726562,21604600,2750000,11391000,1775100
2017-08-23,155.18893432617188,958.0,168.7100067138672,942.5800170898438,159.97999572753906,958.0,168.7100067138672,942.5800170898438,160.47000122070312,962.0,169.36000061035156,945.4299926757812,158.8800048828125,954.2000122070312,168.1999969482422,935.239990234375,159.07000732421875,959.3800048828125,168.83999633789062,937.0,19399100,2668300,9856500,1134500
2017-08-24,154.5001983642578,952.4500122070312,167.74000549316406,936.8900146484375,159.27000427246094,952.4500122070312,167.74000549316406,936.8900146484375,160.74000549316406,959.0,169.2899932861328,946.3099975585938,158.5500030517578,941.1400146484375,166.41000366210938,930.739990234375,160.42999267578125,957.4199829101562,168.8800048828125,943.7100219726562,19818900,5195700,14030400,1294600
2017-08-25,155.07252502441406,945.260009765625,166.32000732421875,930.5,159.86000061035156,945.260009765625,166.32000732421875,930.5,160.55999755859375,957.6199951171875,168.3800048828125,940.72998046875,159.27000427246094,944.0999755859375,166.17999267578125,930.0999755859375,159.64999389648438,956.0,167.86000061035156,939.2100219726562,25480100,3324800,12614500,1187300
2017-08-28,156.63430786132812,946.02001953125,167.24000549316406,928.1300048828125,161.47000122070312,946.02001953125,167.24000549316406,928.1300048828125,162.0,953.0,167.6999969482422,934.8499755859375,159.92999267578125,942.25,166.3300018310547,926.1099853515625,160.13999938964844,946.5399780273438,166.91000366210938,931.8800048828125,25966000,2596700,8553700,1049400
2017-08-29,158.0312042236328,954.0599975585938,168.0500030517578,935.75,162.91000366210938,954.0599975585938,168.0500030517578,935.75,163.1199951171875,956.0,168.42999267578125,938.1900024414062,160.0,936.3300170898438,165.0,919.3099975585938,160.10000610351562,940.0,165.25,919.9500122070312,29516900,2874300,11121000,1158600
2017-08-30,158.45802307128906,967.5900268554688,169.9199981689453,943.6300048828125,163.35000610351562,967.5900268554688,169.9199981689453,943.6300048828125,163.88999938964844,969.4099731445312,170.17999267578125,945.8599853515625,162.61000061035156,956.9099731445312,167.6300048828125,934.0499877929688,163.8000030517578,958.4400024414062,168.1699981689453,935.6699829101562,27269600,2904600,11138300,1120300
2017-08-31,159.08856201171875,980.5999755859375,171.97000122070312,955.239990234375,164.0,980.5999755859375,171.97000122070312,955.239990234375,164.52000427246094,981.0,172.14999389648438,957.2000122070312,163.47999572753906,972.760009765625,170.05999755859375,946.25,163.63999938964844,974.7000122070312,170.39999389648438,946.2999877929688,26785100,3331500,17226500,1693300
2017-09-01,159.1370391845703,978.25,172.02000427246094,951.989990234375,164.0500030517578,978.25,172.02000427246094,951.989990234375,164.94000244140625,984.5,172.9199981689453,958.3300170898438,163.6300048828125,976.8800048828125,171.30999755859375,950.280029296875,164.8000030517578,984.2000122070312,172.39999389648438,957.469970703125,16591100,2535900,11677600,1042900
2017-09-05,157.22604370117188,965.27001953125,170.72000122070312,941.47998046875,162.0800018310547,965.27001953125,170.72000122070312,941.47998046875,164.25,976.77001953125,172.38999938964844,951.3900146484375,160.55999755859375,960.3699951171875,169.5500030517578,935.5999755859375,163.75,975.4000244140625,171.27000427246094,946.8599853515625,29468500,2883200,13210900,1457400
2017-09-06,157.06112670898438,967.7999877929688,172.08999633789062,942.02001953125,161.91000366210938,967.7999877929688,172.08999633789062,942.02001953125,162.99000549316406,971.8400268554688,172.47999572753906,944.5,160.52000427246094,960.5999755859375,169.57000732421875,932.6799926757812,162.7100067138672,968.3200073242188,170.91000366210938,943.8699951171875,21651700,2129900,13906300,1391500
2017-09-07,156.43060302734375,979.469970703125,173.2100067138672,949.8900146484375,161.25999450683594,979.469970703125,173.2100067138672,949.8900146484375,162.24000549316406,980.5900268554688,173.30999755859375,950.5,160.36000061035156,972.5499877929688,170.27000427246094,937.530029296875,162.08999633789062,974.0,171.94000244140625,944.25,21928500,2566800,18049500,1116600
2017-09-08,153.8793487548828,965.9000244140625,170.9499969482422,941.4099731445312,158.6300048828125,965.9000244140625,170.9499969482422,941.4099731445312,161.14999389648438,979.8800048828125,173.49000549316406,950.7000122070312,158.52999877929688,963.469970703125,170.8000030517578,940.010009765625,160.86000061035156,979.0999755859375,173.08999633789062,949.7000122070312,28611500,2605300,10998500,999900
2017-09-11,156.66342163085938,977.9600219726562,173.50999450683594,943.2899780273438,161.5,977.9600219726562,173.50999450683594,943.2899780273438,162.0500030517578,981.9400024414062,173.88999938964844,952.6799926757812,159.88999938964844,974.219970703125,172.1999969482422,941.0,160.5,974.4600219726562,172.39999389648438,947.2000122070312,31580800,2186700,12372000,1337400
2017-09-12,156.04258728027344,982.5800170898438,172.9600067138672,946.6500244140625,160.86000061035156,982.5800170898438,172.9600067138672,946.6500244140625,163.9600067138672,984.6699829101562,174.0,948.0900268554688,158.77000427246094,975.52001953125,171.75,937.5,162.61000061035156,983.27001953125,173.75999450683594,946.9199829101562,71714000,2481100,11186300,1284800
2017-09-13,154.86878967285156,999.5999755859375,173.0500030517578,950.4400024414062,159.64999389648438,999.5999755859375,173.0500030517578,950.4400024414062,159.9600067138672,1000.0,173.1699981689453,952.8499755859375,157.91000366210938,979.4199829101562,172.05999755859375,944.739990234375,159.8699951171875,983.969970703125,173.00999450683594,945.5,44907400,3374700,9119300,1095400
2017-09-14,153.5398406982422,992.2100219726562,170.9600067138672,940.1300048828125,158.27999877929688,992.2100219726562,170.9600067138672,940.1300048828125,159.39999389648438,998.5599975585938,172.27999877929688,948.030029296875,158.08999633789062,987.739990234375,170.5,938.3599853515625,158.99000549316406,996.7999877929688,172.25999450683594,946.0,23760700,3913300,15615700,1427400
2017-09-15,155.09193420410156,986.7899780273438,171.63999938964844,935.2899780273438,159.8800048828125,986.7899780273438,171.63999938964844,935.2899780273438,160.97000122070312,996.25,172.33999633789062,941.75,158.0,984.030029296875,170.25999450683594,931.25,158.47000122070312,993.010009765625,170.8800048828125,940.0900268554688,49114600,3760200,15660500,1994300
2017-09-18,153.9181365966797,974.1900024414062,170.00999450683594,929.75,158.6699981689453,974.1900024414062,170.00999450683594,929.75,160.5,992.7899780273438,172.07000732421875,936.8599853515625,158.0,968.1699829101562,169.33999633789062,925.4000244140625,160.11000061035156,990.4000244140625,171.99000549316406,935.010009765625,28269400,3411300,12954000,1473700
2017-09-19,153.9763641357422,969.8599853515625,172.52000427246094,936.8599853515625,158.72999572753906,969.8599853515625,172.52000427246094,936.8599853515625,159.77000427246094,978.239990234375,172.55999755859375,937.9400024414062,158.44000244140625,967.4600219726562,170.36000061035156,926.6599731445312,159.50999450683594,977.25,170.6199951171875,933.4099731445312,20810600,2671100,13168600,1242700
2017-09-20,151.3960418701172,973.2100219726562,172.1699981689453,947.5399780273438,156.07000732421875,973.2100219726562,172.1699981689453,947.5399780273438,158.25999450683594,974.8099975585938,173.0500030517578,950.0,153.8300018310547,962.1599731445312,170.6999969482422,937.5,157.89999389648438,971.7899780273438,172.5,937.72998046875,52951400,2888800,12264100,2004000
2017-09-21,148.79629516601562,964.6500244140625,171.11000061035156,947.5499877929688,153.38999938964844,964.6500244140625,171.11000061035156,947.5499877929688,155.8000030517578,971.7000122070312,172.27000427246094,952.7999877929688,152.75,962.02001953125,170.00999450683594,939.3800048828125,155.8000030517578,971.3099975585938,171.69000244140625,948.1300048828125,37511700,2337600,11161400,1370700
2017-09-22,147.34121704101562,955.0999755859375,170.5399932861328,943.260009765625,151.88999938964844,955.0999755859375,170.5399932861328,943.260009765625,152.27000427246094,965.6099853515625,171.72999572753906,950.0,150.55999755859375,954.4199829101562,169.22000122070312,940.8400268554688,151.5399932861328,961.010009765625,170.2100067138672,942.77001953125,46645400,2641800,12097100,1074800
2017-09-25,146.04132080078125,939.7899780273438,162.8699951171875,934.280029296875,150.5500030517578,939.7899780273438,162.8699951171875,934.280029296875,151.8300018310547,949.4199829101562,169.3000030517578,939.75,149.16000366210938,932.8900146484375,161.55999755859375,924.510009765625,149.99000549316406,949.3099975585938,169.24000549316406,939.4500122070312,44387300,5124000,41251600,1873400
2017-09-26,148.55377197265625,938.5999755859375,164.2100067138672,937.4299926757812,153.13999938964844,938.5999755859375,164.2100067138672,937.4299926757812,153.9199981689453,948.6300048828125,165.5,944.0800170898438,151.69000244140625,931.75,162.77999877929688,935.1199951171875,151.77999877929688,945.489990234375,164.5,936.6900024414062,36660000,3564800,23363300,1672700
2017-09-27,149.6111297607422,950.8699951171875,167.67999267578125,959.9000244140625,154.22999572753906,950.8699951171875,167.67999267578125,959.9000244140625,154.72000122070312,955.2999877929688,168.33999633789062,965.4299926757812,153.5399932861328,943.2999877929688,165.57000732421875,941.9500122070312,153.8000030517578,948.0,165.89999389648438,942.739990234375,25504200,3148900,19242500,2334600
2017-09-28,148.6895751953125,956.4000244140625,168.72999572753906,964.8099975585938,153.27999877929688,956.4000244140625,168.72999572753906,964.8099975585938,154.27999877929688,959.7000122070312,169.07000732421875,966.1799926757812,152.6999969482422,950.0999755859375,167.16000366210938,955.5499877929688,153.88999938964844,951.8599853515625,167.94000244140625,956.25,22005500,2522600,12178700,1400900
2017-09-29,149.5044403076172,961.3499755859375,170.8699951171875,973.719970703125,154.1199951171875,961.3499755859375,170.8699951171875,973.719970703125,154.1300048828125,964.8300170898438,171.66000366210938,975.8099975585938,152.0,958.3800048828125,168.80999755859375,966.0,153.2100067138672,960.1099853515625,168.8300018310547,966.0,26299800,2543800,15340400,2031100
2017-10-02,149.20372009277344,959.1900024414062,169.47000122070312,967.469970703125,153.80999755859375,959.1900024414062,169.47000122070312,967.469970703125,154.4499969482422,967.3099975585938,171.8699951171875,977.739990234375,152.72000122070312,952.1199951171875,168.75,961.9500122070312,154.25999450683594,964.0,171.38999938964844,975.6500244140625,18698800,2442900,13392300,1539100
2017-10-03,149.8536376953125,957.0999755859375,169.9600067138672,972.0800170898438,154.47999572753906,957.0999755859375,169.9600067138672,972.0800170898438,155.08999633789062,963.6900024414062,170.72999572753906,972.4400024414062,153.91000366210938,950.3699951171875,169.1999969482422,962.7100219726562,154.00999450683594,958.0,169.3000030517578,967.5599975585938,16230300,2666600,8190300,1083300
2017-10-04,148.8835906982422,965.4500122070312,168.4199981689453,966.780029296875,153.47999572753906,965.4500122070312,168.4199981689453,966.780029296875,153.86000061035156,967.7899780273438,170.6699981689453,974.4000244140625,152.4600067138672,954.0499877929688,168.2899932861328,965.6099853515625,153.6300048828125,954.2100219726562,169.8300018310547,971.760009765625,20163800,2527400,12127900,1057800
2017-10-05,150.7364044189453,980.8499755859375,171.24000549316406,985.1900024414062,155.38999938964844,980.8499755859375,171.24000549316406,985.1900024414062,155.44000244140625,981.510009765625,171.30999755859375,986.510009765625,154.0500030517578,969.6400146484375,168.60000610351562,970.27001953125,154.17999267578125,970.0,169.17999267578125,972.7899780273438,21283800,3229200,14580600,1780900
2017-10-06,150.64906311035156,989.5800170898438,172.22999572753906,993.6400146484375,155.3000030517578,989.5800170898438,172.22999572753906,993.6400146484375,155.49000549316406,995.75,172.3699951171875,994.260009765625,154.55999755859375,975.6400146484375,169.75,978.510009765625,154.97000122070312,975.6400146484375,170.25,980.0,17407600,3782100,13124500,1553000
2017-10-09,151.1728973388672,990.989990234375,172.5,992.3099975585938,155.83999633789062,990.989990234375,172.5,992.3099975585938,156.72999572753906,998.5,174.8800048828125,1000.4600219726562,155.49000549316406,987.5,172.0,991.5,155.80999755859375,993.239990234375,172.6999969482422,995.0,16262900,2938600,14570400,1295500
2017-10-10,151.2311248779297,987.2000122070312,171.58999633789062,987.7999877929688,155.89999389648438,987.2000122070312,171.58999633789062,987.7999877929688,158.0,997.9500122070312,173.1999969482422,997.469970703125,155.10000610351562,980.0999755859375,170.8000030517578,981.1099853515625,156.05999755859375,996.6699829101562,173.0,995.2999877929688,15617000,3084900,11341100,1163400
2017-10-11,151.8616485595703,995.0,172.74000549316406,1005.6500244140625,156.5500030517578,995.0,172.74000549316406,1005.6500244140625,156.97999572753906,995.5,172.77999877929688,1007.5700073242188,155.75,986.7000122070312,171.39999389648438,987.9400024414062,155.97000122070312,991.27001953125,171.9499969482422,989.0399780273438,16905600,2337100,11283700,1815000
2017-10-12,151.32814025878906,1000.9299926757812,172.5500030517578,1005.6500244140625,156.0,1000.9299926757812,172.5500030517578,1005.6500244140625,157.3699951171875,1008.4400024414062,173.85000610351562,1011.5399780273438,155.72999572753906,992.4000244140625,172.2899932861328,1001.0999755859375,156.35000610351562,996.8099975585938,172.61000061035156,1003.8400268554688,16125100,4067300,10351000,1530700
2017-10-13,152.2884979248047,1002.9400024414062,173.74000549316406,1007.8699951171875,156.99000549316406,1002.9400024414062,173.74000549316406,1007.8699951171875,157.27999877929688,1007.77001953125,174.64999389648438,1014.760009765625,156.41000366210938,1001.030029296875,173.1999969482422,1007.0599975585938,156.72999572753906,1007.0,173.4499969482422,1009.1099853515625,16394200,2431500,13658300,1327600
2017-10-16,155.09193420410156,1006.3400268554688,174.52000427246094,1009.3499755859375,159.8800048828125,1006.3400268554688,174.52000427246094,1009.3499755859375,160.0,1009.5700073242188,175.0,1012.0,157.64999389648438,1001.0399780273438,174.05999755859375,1001.52001953125,157.89999389648438,1008.4400024414062,174.49000549316406,1009.6300048828125,24121500,2008900,11498800,1071000
2017-10-17,155.6642608642578,1009.1300048828125,176.11000061035156,1011.0,160.47000122070312,1009.1300048828125,176.11000061035156,1011.0,160.8699951171875,1011.469970703125,176.1300048828125,1014.5599975585938,159.22999572753906,1004.3800048828125,174.36000061035156,1006.0499877929688,159.77999877929688,1005.5900268554688,174.7100067138672,1007.4400024414062,18997300,2319700,15990100,1013000
2017-10-18,154.97552490234375,997.0,176.02999877929688,1012.739990234375,159.75999450683594,997.0,176.02999877929688,1012.739990234375,160.7100067138672,1022.3099975585938,176.74000549316406,1016.3099975585938,159.60000610351562,996.5499877929688,175.75,1005.3200073242188,160.4199981689453,1009.27001953125,176.64999389648438,1011.0499877929688,16374200,2499700,12752400,1279800
2017-10-19,151.3087158203125,986.6099853515625,174.55999755859375,1001.8400268554688,155.97999572753906,986.6099853515625,174.55999755859375,1001.8400268554688,157.0800018310547,991.0499877929688,176.02999877929688,1007.3200073242188,155.02000427246094,980.239990234375,172.6300048828125,997.2999877929688,156.75,990.0,174.92999267578125,1004.75,42584200,3108200,14048400,1714200
2017-10-20,151.5706329345703,982.9099731445312,174.97999572753906,1005.0700073242188,156.25,982.9099731445312,174.97999572753906,1005.0700073242188,157.75,994.6199951171875,175.8800048828125,1008.6500244140625,155.9600067138672,982.0,174.6300048828125,1002.27001953125,156.61000061035156,993.530029296875,175.5,1007.0499877929688,23974100,2365100,12602200,1606000
2017-10-23,151.49302673339844,966.2999877929688,171.27000427246094,985.5399780273438,156.1699981689453,966.2999877929688,171.27000427246094,985.5399780273438,157.69000244140625,986.780029296875,175.33999633789062,1005.7899780273438,155.5,962.5,171.25,983.0999755859375,156.88999938964844,986.72998046875,175.1999969482422,1005.1799926757812,21984300,3494100,13852700,1639300
2017-10-24,152.3951873779297,975.9000244140625,171.8000030517578,988.489990234375,157.10000610351562,975.9000244140625,171.8000030517578,988.489990234375,157.4199981689453,979.8499755859375,173.24000549316406,989.260009765625,156.1999969482422,965.0,171.5,977.0800170898438,156.2899932861328,969.0,172.3000030517578,986.5,17757200,2723900,12267900,1445100
2017-10-25,151.72584533691406,972.9099731445312,170.60000610351562,991.4600219726562,156.41000366210938,972.9099731445312,170.60000610351562,991.4600219726562,157.5500030517578,984.4400024414062,172.25,994.4299926757812,155.27000427246094,966.239990234375,168.88999938964844,977.719970703125,156.91000366210938,978.0,171.89999389648438,986.27001953125,21207100,3033100,15868200,1528700
2017-10-26,152.69590759277344,972.4299926757812,170.6300048828125,991.4199829101562,157.41000366210938,972.4299926757812,170.6300048828125,991.4199829101562,157.8300018310547,982.9000244140625,172.2899932861328,1006.510009765625,156.77999877929688,968.5499877929688,170.38999938964844,990.469970703125,157.22999572753906,980.3300170898438,171.3800048828125,998.469970703125,17000500,5618700,11833100,2369800
2017-10-27,158.1669921875,1100.949951171875,177.8800048828125,1033.6700439453125,163.0500030517578,1100.949951171875,177.8800048828125,1033.6700439453125,163.60000610351562,1105.5799560546875,178.2100067138672,1063.6199951171875,158.6999969482422,1050.550048828125,173.89999389648438,1026.8499755859375,159.2899932861328,1058.1400146484375,174.14999389648438,1030.989990234375,44454200,16565000,30285300,5184100
2017-10-30,161.72711181640625,1110.8499755859375,179.8699951171875,1033.1300048828125,166.72000122070312,1110.8499755859375,179.8699951171875,1033.1300048828125,168.07000732421875,1122.7900390625,180.69000244140625,1039.8299560546875,163.72000122070312,1093.56005859375,177.61000061035156,1022.3300170898438,163.88999938964844,1095.010009765625,179.25999450683594,1029.1600341796875,44700800,6613100,24353200,2340200
2017-10-31,163.9775848388672,1105.280029296875,180.05999755859375,1033.0400390625,169.0399932861328,1105.280029296875,180.05999755859375,1033.0400390625,169.64999389648438,1110.5400390625,180.8000030517578,1041.0,166.94000244140625,1101.1199951171875,178.94000244140625,1026.300048828125,167.89999389648438,1109.0,180.57000732421875,1033.0,36046800,3477000,20174200,1516300
2017-11-01,161.8920135498047,1103.6800537109375,182.66000366210938,1042.5999755859375,166.88999938964844,1103.6800537109375,182.66000366210938,1042.5999755859375,169.94000244140625,1108.969970703125,182.89999389648438,1047.8599853515625,165.61000061035156,1096.739990234375,180.57000732421875,1034.0,169.8699951171875,1105.4000244140625,182.36000061035156,1036.3199462890625,33637800,3755500,40918300,2163100
2017-11-02,163.07546997070312,1094.219970703125,178.9199981689453,1042.969970703125,168.11000061035156,1094.219970703125,178.9199981689453,1042.969970703125,168.5,1101.93994140625,181.94000244140625,1045.52001953125,165.27999877929688,1086.8699951171875,177.33999633789062,1028.6600341796875,166.60000610351562,1097.81005859375,180.6300048828125,1039.989990234375,41393400,3684900,35529900,1334700
2017-11-03,167.333984375,1111.5999755859375,178.9199981689453,1049.989990234375,172.5,1111.5999755859375,178.9199981689453,1049.989990234375,174.25999450683594,1112.6800537109375,179.86000061035156,1050.6600341796875,171.1199951171875,1088.52001953125,176.7100067138672,1037.6500244140625,174.0,1091.1500244140625,179.2899932861328,1042.75,59398600,3751500,17822100,1388500
2017-11-06,169.03158569335938,1120.6600341796875,180.1699981689453,1042.6800537109375,174.25,1120.6600341796875,180.1699981689453,1042.6800537109375,174.99000549316406,1125.4100341796875,180.4499969482422,1052.5899658203125,171.72000122070312,1108.77001953125,178.30999755859375,1042.0,172.3699951171875,1109.1500244140625,178.55999755859375,1049.0999755859375,35026300,3381100,13312700,914700
2017-11-07,169.57479858398438,1123.1700439453125,180.25,1052.3900146484375,174.80999755859375,1123.1700439453125,180.25,1052.3900146484375,175.25,1130.5999755859375,180.75,1053.4100341796875,173.60000610351562,1117.5,178.9600067138672,1043.0,173.91000366210938,1124.739990234375,180.5,1049.6500244140625,24361500,2689000,12928200,1305200
2017-11-08,170.96197509765625,1132.8800048828125,179.55999755859375,1058.2900390625,176.24000549316406,1132.8800048828125,179.55999755859375,1058.2900390625,176.24000549316406,1135.5400390625,180.35000610351562,1062.68994140625,174.3300018310547,1119.1099853515625,179.11000061035156,1047.050048828125,174.66000366210938,1122.8199462890625,179.7899932861328,1050.050048828125,24409500,2581500,10494100,1213800
2017-11-09,170.61279296875,1129.1300048828125,179.3000030517578,1047.719970703125,175.8800048828125,1129.1300048828125,179.3000030517578,1047.719970703125,176.10000610351562,1129.6199951171875,179.39999389648438,1050.8800048828125,173.13999938964844,1115.77001953125,177.08999633789062,1035.8499755859375,175.11000061035156,1125.9599609375,178.30999755859375,1048.0,29482600,3732700,12610300,1794600
2017-11-10,170.048095703125,1125.3499755859375,178.4600067138672,1044.1500244140625,174.6699981689453,1125.3499755859375,178.4600067138672,1044.1500244140625,175.3800048828125,1131.75,179.10000610351562,1046.6300048828125,174.27000427246094,1124.06005859375,177.9600067138672,1041.219970703125,175.11000061035156,1126.0999755859375,178.35000610351562,1043.8699951171875,25145500,2179900,11070200,972100
2017-11-13,169.36663818359375,1129.1700439453125,178.77000427246094,1041.199951171875,173.97000122070312,1129.1700439453125,178.77000427246094,1041.199951171875,174.5,1139.9000244140625,179.0399932861328,1048.739990234375,173.39999389648438,1122.3399658203125,177.3000030517578,1039.260009765625,173.5,1123.0,177.5,1040.800048828125,16982100,2918400,9523400,940700
2017-11-14,166.80621337890625,1136.8399658203125,178.07000732421875,1041.6400146484375,171.33999633789062,1136.8399658203125,178.07000732421875,1041.6400146484375,173.47999572753906,1138.0,178.97000122070312,1042.300048828125,171.17999267578125,1123.8900146484375,177.17999267578125,1029.3299560546875,173.0399932861328,1130.1099853515625,178.1300048828125,1037.719970703125,24782500,3138400,9585900,1050600
2017-11-15,164.60601806640625,1126.68994140625,177.9499969482422,1036.4100341796875,169.0800018310547,1126.68994140625,177.9499969482422,1036.4100341796875,170.32000732421875,1131.75,178.57000732421875,1039.6300048828125,168.3800048828125,1121.6300048828125,176.39999389648438,1030.760009765625,169.97000122070312,1127.010009765625,176.66000366210938,1035.0,29158100,3928700,10253700,905300
2017-11-16,166.57257080078125,1137.2900390625,179.58999633789062,1048.469970703125,171.10000610351562,1137.2900390625,179.58999633789062,1048.469970703125,171.8699951171875,1138.1600341796875,179.8300018310547,1051.760009765625,170.3000030517578,1130.050048828125,178.5,1038.0,171.17999267578125,1130.1600341796875,178.75999450683594,1038.75,23637500,2213300,15607600,1188400
2017-11-17,165.64768981933594,1129.8800048828125,179.0,1035.8900146484375,170.14999389648438,1129.8800048828125,179.0,1035.8900146484375,171.38999938964844,1138.800048828125,179.97999572753906,1051.0,169.63999938964844,1125.81005859375,178.89999389648438,1033.72998046875,171.0399932861328,1138.280029296875,179.3000030517578,1049.800048828125,21899500,2413400,13018000,1335600
2017-11-20,165.48220825195312,1126.31005859375,178.74000549316406,1034.6600341796875,169.97999572753906,1126.31005859375,178.74000549316406,1034.6600341796875,170.55999755859375,1133.4200439453125,179.5,1038.699951171875,169.55999755859375,1122.550048828125,178.10000610351562,1032.6800537109375,170.2899932861328,1129.77001953125,178.8699951171875,1036.0,16262400,2163900,10052400,876300
2017-11-21,168.55857849121094,1139.489990234375,181.86000061035156,1050.300048828125,173.13999938964844,1139.489990234375,181.86000061035156,1050.300048828125,173.6999969482422,1140.0,181.88999938964844,1050.3900146484375,170.77999877929688,1128.199951171875,178.99000549316406,1039.1400146484375,170.77999877929688,1132.8599853515625,179.14999389648438,1040.0400390625,25131300,2479400,14504000,1110300
2017-11-22,170.3304443359375,1156.1600341796875,180.8699951171875,1051.9200439453125,174.9600067138672,1156.1600341796875,180.8699951171875,1051.9200439453125,175.0,1160.27001953125,181.72999572753906,1055.4300537109375,173.0500030517578,1141.0,180.44000244140625,1047.25,173.36000061035156,1141.0,181.3000030517578,1051.1600341796875,25588900,3555300,10376300,726900
2017-11-24,170.34017944335938,1186.0,182.77999877929688,1056.52001953125,174.97000122070312,1186.0,182.77999877929688,1056.52001953125,175.5,1186.8399658203125,183.14999389648438,1060.0699462890625,174.64999389648438,1160.699951171875,180.2899932861328,1051.9200439453125,175.10000610351562,1160.699951171875,180.39999389648438,1054.3900146484375,14026700,3528000,9426300,824600
2017-11-27,169.4834442138672,1195.8299560546875,183.02999877929688,1072.010009765625,174.08999633789062,1195.8299560546875,183.02999877929688,1072.010009765625,175.0800018310547,1213.4100341796875,183.72999572753906,1073.0400390625,173.33999633789062,1191.1500244140625,181.99000549316406,1054.77001953125,175.0500030517578,1202.6600341796875,182.55999755859375,1058.5699462890625,20716800,6744000,12344500,1771500
2017-11-28,168.49046325683594,1193.5999755859375,182.4199981689453,1063.2900390625,173.07000732421875,1193.5999755859375,182.4199981689453,1063.2900390625,174.8699951171875,1205.3399658203125,184.25,1080.0,171.86000061035156,1188.52001953125,182.08999633789062,1054.5400390625,174.3000030517578,1204.8800048828125,183.50999450683594,1073.989990234375,26428800,4559400,14379700,1821200
2017-11-29,164.99545288085938,1161.27001953125,175.1300048828125,1037.3800048828125,169.47999572753906,1161.27001953125,175.1300048828125,1037.3800048828125,172.9199981689453,1194.800048828125,181.97000122070312,1058.77001953125,167.16000366210938,1145.18994140625,174.0,1029.6500244140625,172.6300048828125,1194.800048828125,181.88999938964844,1056.1800537109375,41666400,9257500,41933500,2793300
2017-11-30,167.302734375,1176.75,177.17999267578125,1036.1700439453125,171.85000610351562,1176.75,177.17999267578125,1036.1700439453125,172.13999938964844,1178.5699462890625,178.27999877929688,1044.1400146484375,168.44000244140625,1160.0,175.1999969482422,1030.0699462890625,170.42999267578125,1167.0999755859375,176.85000610351562,1039.93994140625,41527200,4509200,25307600,2254600
2017-12-01,166.52389526367188,1162.3499755859375,175.10000610351562,1025.0699462890625,171.0500030517578,1162.3499755859375,175.10000610351562,1025.0699462890625,171.6699981689453,1179.6500244140625,177.47999572753906,1037.239990234375,168.5,1152.0,172.33999633789062,1016.9000244140625,169.9499969482422,1172.050048828125,176.02999877929688,1030.4100341796875,39759300,4107100,20182500,1888100
